hours,kW
0,2333.939578
1,2346.296794
2,2346.299723
3,2333.940322
4,2346.298767
5,2346.301222
6,2346.798368
7,2360.183785
8,2348.863762
9,2344.918192
10,2335.318693
11,2346.297242
12,2346.29951
13,2333.940218
14,2346.298555
15,2346.301012
16,2333.935391
17,2346.300062
18,2346.788626
19,2346.795168
20,2346.795025
21,2346.298952
22,2333.937218
23,2346.301811
24,2346.299629
25,2341.340608
26,2338.89522
27,2346.299708
28,2346.298959
29,2467.238059
30,2480.090787
31,33329.120367
32,18145.656875
33,16387.817083
34,15030.689756
35,13889.34653
36,18950.027963
37,12785.983866
38,12685.482233
39,12470.220442
40,12486.524333
41,15994.387097
42,3013.288265
43,3013.287641
44,2746.691343
45,2733.831048
46,2479.597498
47,2346.301835
48,2333.936751
49,2346.300888
50,2346.29785
51,2335.289435
52,2344.948861
53,2479.598317
54,2480.100661
55,30802.039055
56,13877.760792
57,13390.525661
58,13250.463579
59,13256.462645
60,28051.776843
61,12642.822102
62,12791.81494
63,12894.728862
64,13098.013349
65,30299.956374
66,3013.281747
67,3013.289019
68,2746.692764
69,2746.192134
70,2479.597455
71,2333.940135
72,2346.298387
73,2346.300845
74,2333.935453
75,2346.299895
76,2346.301054
77,2467.23512
78,2480.094197
79,49104.144636
80,20964.292941
81,19640.657883
82,18521.685411
83,17763.120643
84,38178.892709
85,15802.790238
86,15856.68879
87,15956.074248
88,15914.545272
89,36575.180996
90,3013.291151
91,3013.29022
92,2746.693876
93,2733.831597
94,2479.600004
95,2346.299709
96,2341.860655
97,2338.375211
98,2346.299233
99,2346.299039
100,2333.939985
101,2479.595803
102,2480.098526
103,60083.039282
104,22974.046843
105,21554.857515
106,19212.973724
107,17715.981908
108,41439.397835
109,15454.697305
110,15739.893337
111,16002.020609
112,16863.73058
113,45883.802646
114,3013.283903
115,3013.291457
116,2746.695246
117,2746.193716
118,2479.59994
119,2333.936747
120,2346.30088
121,2346.297851
122,2335.237226
123,2345.001115
124,2346.300196
125,2478.335017
126,2480.3291
127,83576.112402
128,44873.750606
129,36920.023675
130,32828.739354
131,29350.792072
132,58261.282055
133,21500.801292
134,22419.254063
135,21788.693586
136,21791.984008
137,53635.580039
138,3013.295052
139,3013.294333
140,2746.698013
141,2746.194529
142,2467.235492
143,2346.299236
144,2346.301688
145,2333.936676
146,2346.300741
147,2346.297937
148,2334.323076
149,2345.916111
150,2346.790396
151,2361.807795
152,2347.315434
153,2346.298887
154,2346.301342
155,2333.93578
156,2346.300393
157,2346.298676
158,2333.937258
159,2346.30189
160,2346.299709
161,2341.858846
162,2347.013633
163,2347.275834
164,2347.271041
165,2337.216149
166,2346.298317
167,2346.299218
168,2333.940073
169,2346.298262
170,2346.300722
171,2333.93561
172,2346.299771
173,2346.301885
174,2346.799899
175,2361.807466
176,2347.31893
177,2346.298873
178,2333.939903
179,2346.297174
180,2346.300379
181,2333.936547
182,2346.299427
183,2346.301876
184,2333.936771
185,2346.300929
186,2346.789297
187,2346.796006
188,2346.795893
189,2346.298069
190,2337.161425
191,2343.075536
192,2346.300491
193,2346.298316
194,2333.939628
195,2346.296678
196,2346.299824
197,2467.237731
198,2480.091658
