scenario id,scenario start time (P[YYYY]-[MM]-[DD]T[hh]:[mm]:[ss]),elapsed (hours),ENV:OUT(0) => cool_group:IN(0) [flow: ] (kW),ENV:OUT(0) => cool_group:IN(1) [flow: ] (kW),cool_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),cool_group:OUT(1) => building_cooling:IN(0) [flow: chilled_water] (kW),cool_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),diesel_group:OUT(0) => elec_group:IN(0) [flow: diesel] (kW),diesel_group:OUT(1) => heat_group:IN(0) [flow: diesel] (kW),elec_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),elec_group:OUT(1) => WASTE:IN(0) [flow: ] (kW),elec_group:OUT(2) => cool_group:IN(2) [flow: electricity] (kW),elec_group:OUT(3) => cool_group:IN(3) [flow: electricity] (kW),elec_group:OUT(4) => electric_pump:IN(0) [flow: electricity] (kW),elec_group:OUT(5) => building_electrical:IN(0) [flow: electricity] (kW),elec_group:OUT(6) => WASTE:IN(0) [flow: ] (kW),electric_utility:OUT(0) => elec_group:IN(1) [flow: electricity] (kW),gas_group:OUT(0) => elec_group:IN(2) [flow: electricity] (kW),gas_group:OUT(1) => heat_group:IN(1) [flow: heating] (kW),gas_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),gas_group:OUT(3) => heat_group:IN(2) [flow: heating] (kW),gas_group:OUT(4) => WASTE:IN(0) [flow: ] (kW),heat_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),heat_group:OUT(1) => building_heating:IN(0) [flow: heating] (kW),natural_gas_utility:OUT(0) => gas_group:IN(0) [flow: natural_gas] (kW),REQUEST:ENV:OUT(0) => cool_group:IN(0) [flow: ] (kW),REQUEST:ENV:OUT(0) => cool_group:IN(1) [flow: ] (kW),REQUEST:cool_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),REQUEST:cool_group:OUT(1) => building_cooling:IN(0) [flow: chilled_water] (kW),REQUEST:cool_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),REQUEST:diesel_group:OUT(0) => elec_group:IN(0) [flow: diesel] (kW),REQUEST:diesel_group:OUT(1) => heat_group:IN(0) [flow: diesel] (kW),REQUEST:elec_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),REQUEST:elec_group:OUT(1) => WASTE:IN(0) [flow: ] (kW),REQUEST:elec_group:OUT(2) => cool_group:IN(2) [flow: electricity] (kW),REQUEST:elec_group:OUT(3) => cool_group:IN(3) [flow: electricity] (kW),REQUEST:elec_group:OUT(4) => electric_pump:IN(0) [flow: electricity] (kW),REQUEST:elec_group:OUT(5) => building_electrical:IN(0) [flow: electricity] (kW),REQUEST:elec_group:OUT(6) => WASTE:IN(0) [flow: ] (kW),REQUEST:electric_utility:OUT(0) => elec_group:IN(1) [flow: electricity] (kW),REQUEST:gas_group:OUT(0) => elec_group:IN(2) [flow: electricity] (kW),REQUEST:gas_group:OUT(1) => heat_group:IN(1) [flow: heating] (kW),REQUEST:gas_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),REQUEST:gas_group:OUT(3) => heat_group:IN(2) [flow: heating] (kW),REQUEST:gas_group:OUT(4) => WASTE:IN(0) [flow: ] (kW),REQUEST:heat_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),REQUEST:heat_group:OUT(1) => building_heating:IN(0) [flow: heating] (kW),REQUEST:natural_gas_utility:OUT(0) => gas_group:IN(0) [flow: natural_gas] (kW),AVAILABLE:ENV:OUT(0) => cool_group:IN(0) [flow: ] (kW),AVAILABLE:ENV:OUT(0) => cool_group:IN(1) [flow: ] (kW),AVAILABLE:cool_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:cool_group:OUT(1) => building_cooling:IN(0) [flow: chilled_water] (kW),AVAILABLE:cool_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:diesel_group:OUT(0) => elec_group:IN(0) [flow: diesel] (kW),AVAILABLE:diesel_group:OUT(1) => heat_group:IN(0) [flow: diesel] (kW),AVAILABLE:elec_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:elec_group:OUT(1) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:elec_group:OUT(2) => cool_group:IN(2) [flow: electricity] (kW),AVAILABLE:elec_group:OUT(3) => cool_group:IN(3) [flow: electricity] (kW),AVAILABLE:elec_group:OUT(4) => electric_pump:IN(0) [flow: electricity] (kW),AVAILABLE:elec_group:OUT(5) => building_electrical:IN(0) [flow: electricity] (kW),AVAILABLE:elec_group:OUT(6) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:electric_utility:OUT(0) => elec_group:IN(1) [flow: electricity] (kW),AVAILABLE:gas_group:OUT(0) => elec_group:IN(2) [flow: electricity] (kW),AVAILABLE:gas_group:OUT(1) => heat_group:IN(1) [flow: heating] (kW),AVAILABLE:gas_group:OUT(2) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:gas_group:OUT(3) => heat_group:IN(2) [flow: heating] (kW),AVAILABLE:gas_group:OUT(4) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:heat_group:OUT(0) => WASTE:IN(0) [flow: ] (kW),AVAILABLE:heat_group:OUT(1) => building_heating:IN(0) [flow: heating] (kW),AVAILABLE:natural_gas_utility:OUT(0) => gas_group:IN(0) [flow: natural_gas] (kW),Stored: elec_group(battery) (kJ),Stored: diesel_group(diesel_fuel_tank) (kJ),SOC: elec_group(battery),SOC: diesel_group(diesel_fuel_tank),op-state: elec_group(automated_transfer_switch),op-state: cool_group(backup_chiller),op-state: elec_group(backup_generator),op-state: elec_group(battery),op-state: building_cooling,op-state: building_electrical,op-state: building_heating,op-state: cool_group(chilled_water_junction),op-state: heat_group(diesel_fired_heater),op-state: diesel_group(diesel_fuel_router),op-state: diesel_group(diesel_fuel_tank),op-state: elec_group(electric_bus0),op-state: elec_group(electric_bus1),op-state: electric_pump,op-state: electric_utility,op-state: heat_group(heating_manifold),op-state: cool_group(main_chiller),op-state: gas_group(natural_gas_turbine),op-state: natural_gas_utility,op-state: gas_group(ng_fired_heater),op-state: gas_group(ng_fuel_router),op-state: elec_group(power_lines),op-state: elec_group(pv_array)
blue_sky,P0000-00-00T00:00:00,17.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,114.3,0,0,178.8,13.2,311.6,0,0,0,13.2,503.5,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,114.3,0,0,178.8,13.2,311.6,0,0,0,13.2,503.5,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,441.5,0,100,500,324.8,311.6,0,0,0,324.8,1000,57600.000,14400000.000,0.800,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,17.800,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,114.3,0,100,98.8,13.2,284.1,0,0,0,13.2,396.1,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,114.3,0,198.8,98.8,13.2,284.1,0,0,0,13.2,396.1,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,521.5,0,100,500,297.3,284.1,0,0,0,297.3,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,18.000,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,102.7,0,0,187.1,9.4,314.5,0,0,0,9.4,511.1,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,102.7,0,0,187.1,9.4,314.5,0,0,0,9.4,511.1,72.3,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,421.5,0,100,500,323.9,314.5,0,0,0,323.9,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,19.000,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,125.7,0,100,110.2,13.5,294.4,0,0,0,13.5,418,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,125.7,0,210.2,110.2,13.5,294.4,0,0,0,13.5,418,72.3,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,521.5,0,100,500,307.8,294.4,0,0,0,307.8,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,20.000,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,105.3,0,0,189.7,9.7,313.9,0,0,0,9.7,513.3,72.3,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,105.3,0,0,189.7,9.7,313.9,0,0,0,9.7,513.3,72.3,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,421.5,0,100,500,323.6,313.9,0,0,0,323.6,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,21.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,125,0,100,109.5,12.3,295.1,0,0,0,12.3,416.9,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,125,0,209.5,109.5,12.3,295.1,0,0,0,12.3,416.9,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,521.5,0,100,500,307.4,295.1,0,0,0,307.4,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,22.000,71.6,73.7,0,219.4,0,0,0,0,0,26.3,47.8,10,104.8,0,0,188.9,10.6,313.1,0,0,0,10.6,512.6,71.6,73.7,0,219.4,0,0,0,0,0,26.3,47.8,10,104.8,0,0,188.9,10.6,313.1,0,0,0,10.6,512.6,71.6,73.7,0,219.4,0,20,0,0,0,26.3,47.8,10,421.9,0,100,500,323.7,313.1,0,0,0,323.7,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,23.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,126.5,0,100,111,13.5,294.9,0,0,0,13.5,419.3,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,126.5,0,211,111,13.5,294.9,0,0,0,13.5,419.3,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,521.5,0,100,500,308.4,294.9,0,0,0,308.4,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,24.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,107.1,0,0,191.6,9.7,313.6,0,0,0,9.7,514.8,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,107.1,0,0,191.6,9.7,313.6,0,0,0,9.7,514.8,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,421.5,0,100,500,323.3,313.6,0,0,0,323.3,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,25.000,72,73.7,0,220,0,0,0,0,0,26.3,48,10,135.6,0,100,119.9,13.5,300.2,0,0,0,13.5,433.6,72,73.7,0,220,0,0,0,0,0,26.3,48,10,135.6,0,219.9,119.9,13.5,300.2,0,0,0,13.5,433.6,72,73.7,0,220,0,20,0,0,0,26.3,48,10,521.7,0,100,500,313.7,300.2,0,0,0,313.7,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,26.000,71.9,73.7,0,219.8,0,0,0,0,0,26.3,47.9,10,115.6,0,0,199.8,12.3,309.5,0,0,0,12.3,521.6,71.9,73.7,0,219.8,0,0,0,0,0,26.3,47.9,10,115.6,0,0,199.8,12.3,309.5,0,0,0,12.3,521.6,71.9,73.7,0,219.8,0,20,0,0,0,26.3,47.9,10,421.8,0,100,500,321.8,309.5,0,0,0,321.8,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,27.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,137.5,0,100,122,14.1,300.7,0,0,0,14.1,436.7,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,137.5,0,222,122,14.1,300.7,0,0,0,14.1,436.7,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,521.5,0,100,500,314.7,300.7,0,0,0,314.7,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,28.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,115.4,0,0,199.9,12.3,309.5,0,0,0,12.3,521.6,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,115.4,0,0,199.9,12.3,309.5,0,0,0,12.3,521.6,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,421.5,0,100,500,321.8,309.5,0,0,0,321.8,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,29.000,78.4,73.7,0,230.7,0,0,0,0,0,26.3,52.3,10,133.8,0,100,122.4,13.5,301.5,0,0,0,13.5,437.4,78.4,73.7,0,230.7,0,0,0,0,0,26.3,52.3,10,133.8,0,222.4,122.4,13.5,301.5,0,0,0,13.5,437.4,78.4,73.7,0,230.7,0,20,0,0,0,26.3,52.3,10,517.4,0,100,500,315,301.5,0,0,0,315,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,30.000,79,73.7,0,231.7,0,0,0,0,0,26.3,52.7,10,113.8,0,0,202.8,10.8,310.3,0,0,0,10.8,524,79,73.7,0,231.7,0,0,0,0,0,26.3,52.7,10,113.8,0,0,202.8,10.8,310.3,0,0,0,10.8,524,79,73.7,0,231.8,0,20,0,0,0,26.3,52.7,10,417,0,100,500,321.1,310.3,0,0,0,321.1,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,31.000,362.2,73.7,0,703.7,0,20,0,14,0.5,26.3,241.5,0,343.8,0,100,500,4.1,457.4,0,0,0,4.1,961.5,362.2,73.7,0,2529.9,0,2488.3,0,14,0.5,26.3,972,10,343.8,0,1346.5,1246.5,4.1,457.4,0,0,0,4.1,961.5,362.2,73.7,0,703.7,0,20,0,14,0.5,26.3,241.5,0,343.8,0,100,500,461.5,457.4,0,0,0,461.5,1000,0.000,14400000.000,0.000,1.000,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,32.000,755.8,73.7,0,1359.6,0,0,0,0,0,26.3,503.8,10,284.1,0,0,110.7,45.7,262.5,0,0,0,45.7,419,755.8,73.7,0,1359.6,0,0,0,0,0,26.3,503.8,10,284.1,0,0,110.7,45.7,262.5,0,0,0,45.7,419,755.8,73.7,0,1359.6,0,20,0,0,0,26.3,503.8,10,679.4,0,100,500,308.2,262.5,0,0,0,308.2,1000,16200.000,14328000.000,0.225,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,32.225,755.8,73.7,0,1359.6,0,0,0,0,0.5,26.3,503.8,10,284.1,0,100,35.7,45.7,82.6,0,0,0,45.7,164,755.8,73.7,0,1359.6,0,0,0,0,0.5,26.3,503.8,10,284.1,0,135.7,35.7,45.7,82.6,0,0,0,45.7,164,755.8,73.7,0,1359.6,0,20,0,0,0.5,26.3,503.8,10,754.4,0,100,500,128.3,82.6,0,0,0,128.3,1000,0.000,14328000.000,0.000,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,33.000,663.1,73.7,0,1205.1,0,0,0,0,0.5,26.3,442,10,295.4,412.2,0,0,0,0,39,2.5,0,39,41.5,663.1,73.7,0,1205.1,0,0,0,0,0.5,26.3,442,10,295.4,412.2,0,0,39,0,39,2.5,0,39,41.5,663.1,73.7,0,1205.1,0,20,0,0,0.5,26.3,442,10,900.9,412.2,100,499.5,0,0,39,2.5,0,39,1000,12555.000,14328000.000,0.174,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,34.000,610.2,73.7,0,1117,0,0,0,0,0.5,26.3,406.8,10,264.4,872.4,0,0,0,0,33.1,2.1,0,33.1,35.2,610.2,73.7,0,1117,0,0,0,0,0.5,26.3,406.8,10,264.4,872.4,0,0,33.1,0,33.1,2.1,0,33.1,35.2,610.2,73.7,0,1117.1,0,20,0,0,0.5,26.3,406.8,10,870.4,872.4,100,500,0,0,33.1,2.1,0,33.1,1000,28755.000,14328000.000,0.399,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,35.000,594.3,73.7,0,1090.5,0,0,0,0,0.5,26.3,396.2,10,247.3,1135.9,0,0,0,0,27,1.7,0,27,28.7,594.3,73.7,0,1090.5,0,0,0,0,0.5,26.3,396.2,10,247.3,1135.9,0,0,27,0,27,1.7,0,27,28.7,594.3,73.7,0,1090.5,0,20,0,0,0.5,26.3,396.2,10,853.3,1135.9,100,500,0,0,27,1.7,0,27,1000,44955.000,14328000.000,0.624,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,36.000,876.5,73.7,0,1560.9,0,0,0,0,0,26.3,584.4,10,235.9,1096.3,0,0,0,0,24.3,1.6,0,24.3,25.9,876.5,73.7,0,1560.9,0,0,0,0,0,26.3,584.4,10,235.9,1096.3,0,0,24.3,0,24.3,1.6,0,24.3,25.9,876.5,73.7,0,1560.9,0,20,0,0,0,26.3,584.4,10,841.9,1096.3,100,500,0,0,24.3,1.6,0,24.3,1000,61155.000,14328000.000,0.849,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,37.000,652.9,73.7,0,1188.1,0,0,0,0,0,26.3,435.2,10,233.4,1094.1,0,0,0,0,22.9,1.5,0,22.9,24.3,652.9,73.7,0,1188.1,0,0,0,0,0,26.3,435.2,10,233.4,1094.1,0,0,22.9,0,22.9,1.5,0,22.9,24.3,652.9,73.7,0,1188.1,0,20,0,0,0,26.3,435.2,10,839.4,1094.1,100,500,0,0,22.9,1.5,0,22.9,1000,61155.000,14328000.000,0.849,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,38.000,647.7,73.7,0,1179.5,0,0,0,0,0,26.3,431.8,10,220.8,378.3,0,0,0,0,26.7,1.7,0,26.7,28.4,647.7,73.7,0,1179.5,0,0,0,0,0,26.3,431.8,10,220.8,378.3,0,0,26.7,0,26.7,1.7,0,26.7,28.4,647.7,73.7,0,1179.5,0,20,0,0,0,26.3,431.8,10,826.8,378.3,100,500,0,0,26.7,1.7,0,26.7,1000,61155.000,14328000.000,0.849,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,39.000,636.4,73.7,0,1160.7,0,0,0,0,0,26.3,424.3,10,213.8,0,0,258.4,29.9,272.7,0,0,0,29.9,561,636.4,73.7,0,1160.7,0,0,0,0,0,26.3,424.3,10,213.8,0,0,258.4,29.9,272.7,0,0,0,29.9,561,636.4,73.7,0,1160.7,0,20,0,0,0,26.3,424.3,10,461.4,0,100,500,302.6,272.7,0,0,0,302.6,1000,61155.000,14328000.000,0.849,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,39.049,636.4,73.7,0,1160.7,0,0,0,0,0.5,26.3,424.3,10,213.8,0,100,183.4,29.9,294.5,0,0,0,29.9,507.7,636.4,73.7,0,1160.7,0,0,0,0,0.5,26.3,424.3,10,213.8,0,283.4,183.4,29.9,294.5,0,0,0,29.9,507.7,636.4,73.7,0,1160.7,0,20,0,0,0.5,26.3,424.3,10,536.4,0,100,500,324.4,294.5,0,0,0,324.4,1000,57600.000,14328000.000,0.800,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,39.938,636.4,73.7,0,1160.7,0,0,0,0,0,26.3,424.3,10,213.8,0,0,258.4,29.9,272.7,0,0,0,29.9,561,636.4,73.7,0,1160.7,0,0,0,0,0,26.3,424.3,10,213.8,0,0,258.4,29.9,272.7,0,0,0,29.9,561,636.4,73.7,0,1160.7,0,20,0,0,0,26.3,424.3,10,461.4,0,100,500,302.6,272.7,0,0,0,302.6,1000,72000.000,14328000.000,1.000,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,40.000,553.4,73.7,0,1022.4,0,20,0,14,0,26.3,369,0,210.7,0,100,500,26.7,434.9,0,0,0,26.7,961.5,553.4,73.7,0,1090.9,0,144.6,0,14,0,26.3,396.4,10,210.7,0,643.4,543.4,26.7,434.9,0,0,0,26.7,961.5,553.4,73.7,0,1022.4,0,20,0,14,0,26.3,369,0,210.7,0,100,500,461.5,434.9,0,0,0,461.5,1000,67555.000,14328000.000,0.938,0.995,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,41.000,414,73.7,0,789.9,0,20,0,14,0,26.3,276,0,223.7,0,0,500,24.3,437.2,0,0,0,24.3,961.5,414,73.7,0,1273.8,0,698.5,0,14,0,26.3,469.5,10,223.7,0,0,709.6,24.3,437.2,0,0,0,24.3,961.5,414,73.7,0,789.9,0,20,0,14,0,26.3,276,0,223.7,0,100,500,461.5,437.2,0,0,0,461.5,1000,67555.000,14256000.000,0.938,0.990,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,41.138,534,73.7,0,989.9,0,20,0,14,0,26.3,356,0,223.7,0,100,500,24.3,437.2,0,0,0,24.3,961.5,534,73.7,0,1273.8,0,431.8,0,14,0,26.3,469.5,10,223.7,0,729.6,629.6,24.3,437.2,0,0,0,24.3,961.5,534,73.7,0,989.9,0,20,0,14,0,26.3,356,0,223.7,0,100,500,461.5,437.2,0,0,0,461.5,1000,57600.000,14246045.000,0.800,0.989,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,42.000,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,219.2,0,0,306.3,27.3,254,0,0,0,27.3,587.6,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,219.2,0,0,306.3,27.3,254,0,0,0,27.3,587.6,106.2,73.7,0,277,0,20,0,0,0,26.3,70.8,10,418.9,0,100,500,281.3,254,0,0,0,281.3,1000,57600.000,14184000.000,0.800,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,42.800,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,219.2,0,100,226.3,27.3,287.3,0,0,0,27.3,540.9,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,219.2,0,326.3,226.3,27.3,287.3,0,0,0,27.3,540.9,106.2,73.7,0,277,0,20,0,0,0,26.3,70.8,10,498.9,0,100,500,314.6,287.3,0,0,0,314.6,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,43.000,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,186.3,0,0,293.4,26.7,260.9,0,0,0,26.7,581,106.2,73.7,0,277,0,0,0,0,0,26.3,70.8,10,186.3,0,0,293.4,26.7,260.9,0,0,0,26.7,581,106.2,73.7,0,277,0,20,0,0,0,26.3,70.8,10,398.9,0,100,500,287.6,260.9,0,0,0,287.6,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,44.000,92.6,73.7,0,254.4,0,0,0,0,0,26.3,61.7,10,185.7,0,100,183.7,22.9,301.5,0,0,0,22.9,508,92.6,73.7,0,254.4,0,0,0,0,0,26.3,61.7,10,185.7,0,283.7,183.7,22.9,301.5,0,0,0,22.9,508,92.6,73.7,0,254.4,0,20,0,0,0,26.3,61.7,10,507.9,0,100,500,324.3,301.5,0,0,0,324.3,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,45.000,92,73.7,0,253.3,0,0,0,0,0,26.3,61.3,10,173.1,0,0,270.8,21.1,276.6,0,0,0,21.1,568.5,92,73.7,0,253.3,0,0,0,0,0,26.3,61.3,10,173.1,0,0,270.8,21.1,276.6,0,0,0,21.1,568.5,92,73.7,0,253.3,0,20,0,0,0,26.3,61.3,10,408.4,0,100,500,297.7,276.6,0,0,0,297.7,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,46.000,79,73.7,0,231.7,0,0,0,0,0,26.3,52.7,10,172.2,0,100,161.2,18.5,306.5,0,0,0,18.5,486.2,79,73.7,0,231.7,0,0,0,0,0,26.3,52.7,10,172.2,0,261.2,161.2,18.5,306.5,0,0,0,18.5,486.2,79,73.7,0,231.7,0,20,0,0,0,26.3,52.7,10,517,0,100,500,324.9,306.5,0,0,0,324.9,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
blue_sky,P0000-00-00T00:00:00,47.000,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,47.7,0,0,132.2,0,319.1,0,0,0,0,451.2,72.2,73.7,0,220.4,0,0,0,0,0,26.3,48.2,10,47.7,0,0,132.2,0,319.1,0,0,0,0,451.2,72.2,73.7,0,220.4,0,20,0,0,0,26.3,48.2,10,421.5,0,100,500,319.1,319.1,0,0,0,319.1,1000,0.000,14184000.000,0.000,0.985,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
